Linux红帽认证工程师(RHCE)培训,¥ 699.00,宁方明,信息产业部高级培训讲师,本期嘉宾：宁方明 思科认证网络高级工程师 信息产业部高级培训讲师信息产业部高级培训讲师，工业和信息化部信息系统项目管理师，Red Hat Certified Architect 红帽认证架构师，Red Hat Certified Engineer红帽认证工程师，Cisco Certified Network Professional——思科认证网络高级工程师。对网络架构和网络系统的安全配置，有丰富的见解和认知。编著有《Linux 系统管理》等专业书籍，受到了广大读者的好评.,,No category path,/files/course/2014/09-29/17213825babf721713.jpg?osf_v5.1.7,No video length,No start date,No end date,No expire date,no 3rd platform,no teacher rating,school URL,school Name,type,stars-5,(4人),240人,课程背景 一、RHCSA RHCSA认证是RedHat入门级认证，通过此项认证可独立完成RedHat Linux本地客户的配置，包括安装调配Linux的本地使用、本地网络客户和本地系统的排除; 二、RHCE(Red Hat Certified Engineer) RHCE认证展示了高级系统管理员应掌握的技能，是世界第一个面向Linux的考试。由于全部现场实际操作，所以成了公认的最难认证考试之一; 三、RHCA（Red Hat Certified Architect） RHCA认证适合已经获得RHCE证书，想进一步提升在该领域的技能和竞争力；正从事Linux等相关工作的系统集成商站或Linux高级工程师、系统架构师。,课程大纲 Linux系统管理 Shell基本应用 用户与用户组管理 文件目录的权限与归属 进程管理 磁盘管理 逻辑卷 软件管理 网络基础 NFS服务 Linux安全配置 RHCE Shell脚本 高级网络配置 高级网络配置 包过滤防火墙 netfilter iptables 常用网络服务器配置 FTP服务器配置 SELinux配置 电子邮件系统 PostFix服务器配置 NTP服务器配置 日志分析与管理 构建SAMBA服务器 构建NFS服务器 集中的安全存储 构建DNS服务器 构建DHCP服务器 配置PXE服务器 RPM包制作发布 网络地址转换 SSH-VNC配置 代理服务器配置 服务器监控软件安装与配置 cacti ntop weblizer awstats 系统恢复与故障排除 实验课,http://www.osforce.cn/course/215,instruction,collected_count,purchased_count
OpenStack Swift存储架构剖析&源码初探,¥ 59.00,李明宇,,本期嘉宾：李明宇博士 C3俱乐部核心成员之一。 目前在中国科学院担任课题组长。2008年进入中科院软件所工作以来，带领团队完成多个云计算方面的工程项目，在船舶、航天等领域多个国家大型工程项目中负责私有云和大数据系统的设计与实施，为互联网公司提供相关的培训、咨询和系统优化。目前主要研发方向为分布式对象存储、大数据系统云化。 IEEE云计算与信号处理国际研讨会发起人，在IEEE云计算学报（IEEE Transaction on Cloud Computing）等多个国际期刊担任审稿人。在高水平国际会议和SCI期刊上上发表论文十多篇，并拥有多项专利。 作为演讲嘉宾出席IEEE云工程国际会议（IEEE International Conference on Cloud Engineering）、Cloud Connect China大会等多个云计算方面的技术和学术会议。,,No category path,/files/course/2014/11-12/1146433480a8387206.jpg?osf_v5.1.7,No video length,No start date,No end date,No expire date,no 3rd platform,no teacher rating,school URL,school Name,type,stars-5,(1人),780人,no desc,课程大纲 1. OpenStack Swift对象存储的特点 介绍Swift的历史、用途、特点和部署方式。 2. Swift架构剖析 剖析Swift的架构，分析可能存在的瓶颈和优化方法。 3. Swift源码初探 简要分析Swift源代码的组织，演示开发环境安装过程，介绍如何通过开发Swift的Middleware。,http://www.osforce.cn/course/264,instruction,collected_count,purchased_count
Hive源码解析与开发实战,¥ 499.00,讲师_贾杰,Hadoop工程师,本期嘉宾：贾杰 Hadoop工程师 目前就职于国内第一大网络视频公司，主要从事大数据分析工作，有多年工作经验与hadoop实战经验。对Hadoop及其相关技术有较深入的研究，参与多个分布式云计算项目的研究和实施，对hive有着丰富的实践经验，对于数据挖掘和推荐系统也有深刻的认识。,,No category path,/files/course/2014/09-30/0133255ca509575610.jpg?osf_v5.1.7,No video length,No start date,No end date,No expire date,no 3rd platform,no teacher rating,school URL,school Name,type,stars-5,(1人),181人,课程背景 Hadoop系列大数据课程在开源力量已经运行了快1年了，通过这段时间的课程运行，我们积累了不少经验。现在隆重推出新版“大数据从入门到精通课程”。大数据课程由贾老师和王老师采用线上联合授课的方式，贾老师负责讲授Hive的内容，王老师讲授Hbase的内容，两位老师身处不同的公司，行业背景完全不同，但是在大数据领域都有着自己不同的研究侧重点与项目经验。王老师还会负责hadoop课程的授课，贾老师将承担后期的Spark，mahout，sqoop，storm部分。所以说，通过本课程一门课程的学习，不仅可以学习到大数据领域中Hadoop、hive、hbase，spark，storm，mahout、sqoop等在不同技术与行业应用，同时也可以了解两位老师所处的不同行业在大数据开发与应用方面的实战经验。,课程大纲 学习内容 第一部分：Hive的环境搭建、基本操作、存储类型与复合数据类型 主要介绍： Hive的安装、Hive的负载均衡搭建、Hive的访问方式、Hive的数据类型、Hive的CLI操作介绍；TextFile、Sequence File、RCFile、Hive的自定输入格式、数据结构；Hive表的创建，内部表和外部表，表的分区，删除表，修改表，查询语句以及where语句 实战：搭建hive环境；不同数据格式的存储，自定义输入格式并使用；使用不同方式创建内表、外表，新建表分区，编写查询语句 收获内容：了解hive相关知识，学会搭建hive环境，了解元数据存储以及hive基本操作；学会使用hive不同数据存储格式，并学会如何自定义输入格式并在hive中使用；了解hive不同表之间的区别，学会对表的一些操作，了解hive分区，以及分区的操作 第二部分：数据加载、修改表属性以及Hive高级查询语句 主要介绍： Hive加载数据，hive导出数据，修改列属性，修改表的元数据，buckets；group by、Join、Order by、Sort by、distribute by、cluster by、Union all、索引和视图； 实战：使用命令为表加载数据，查看、修改表属性 收获内容：了解hive数据实际存储格式，使用不同手段为表加载数据，了解如何查看表的属性并对其进行修改，了解bucket与并使用；学习了解hive支持的高级查询，学会编写高级hql以及了解其底层实现原理。了解视图、索引使用的环境 第三部分：Hive的内置函数、自定义UDF和UDAF实战 主要介绍：正则表达式使用，比较常用的内置函数，UDF，UDAF；explain，队列设置，Join优化，本地模式和并行执行，设置Mapper和Reducer的个数，JVM重用，动态分区调整，推测执行，Hive的debug调试 实战：学会正则表达式在hql中的使用，学习一些比较常用的内置函数，学会编写UDF、UDAF 收获内容：内置函数使用，学会编写自定义UDF和UDAF 第四部分：Hive调优与安全，Hive原理与体系结构 主要介绍：查看hive执行计划，进行hql优化，同时进行hive的优化；Hive的Hadoop安全的整合，使用Hive进行验证，Hive的权限管理，分区级别的权限，自动授权；了解 Hive的基本原理，体系结构与编译执行流程 实战：学会hive调优方法；进行用户、组、角色的权限管理 收获内容：了解如何查看hive的执行计划，并根据执行计划优化hql，学会hive中一些优化方法；了解hive和Hadoop权限之间的关系，学会如何设置用户、组、角色的权限进行权限管理 第五部分：Hive的集成与案例实战 主要介绍：日志处理实战，了解某公司的数据仓库集群架构 实战：进行日志分析处理工作，搭建自己的数据仓库架构 收获内容：学习目前日志分析的常规工作，了解企业现有的一些架构，并搭建数据仓库,http://www.osforce.cn/course/132,instruction,collected_count,purchased_count
HBase原理、应用和新特性,¥ 59.00,LouisT,IBM Hadoop架构师,本期嘉宾：LouisT IBM Hadoop架构师 目前就职于IBM公司，主要从事对Hadoop生态系统的移植，以及其性能优化工作。熟悉HDFS架构以及Mapreduce原理和相关编程；曾经改进了HDFS数据块动态复制策略，利用系统特性提高native I/O速度，使hadoop支持高吞吐率和高并发性。,,No category path,/files/course/2014/08-25/234623f9efb1006113.jpg?osf_v5.1.7,No video length,No start date,No end date,No expire date,no 3rd platform,no teacher rating,school URL,school Name,type,stars-0,(0人),320人,课程背景 随着互联网数据的日益增多，传统的数据库在存储非结构化数据和可扩展性方面就显得捉襟见肘。而HBase作为开源的BigTable解决方案，依托Hadoop生态圈的蓬勃发展，越来越多的被企业用来作为数据的在线存储方案，以解决PB级数据的实时存储与高并发访问。当然在Hbase的使用过程中也会碰到一些问题，这个是由Hbase的设计特点所决定的，并不能完全按照传统数据库的方式来对待分布式数据库。此次公开课就Hbase的原理、应用和新特性做简单分析。,课程大纲 1. Hbase原理 2. Hbase应用 3. Hbase新特性,http://www.osforce.cn/course/217,instruction,collected_count,purchased_count
IOS系列课程（一年）VIP.课程入口,¥ 899.00,no teacher,no teacher_rating,no teacher desc,,No category path,/files/course/2014/10-20/140224013e19013367.jpg?osf_v5.1.7,No video length,No start date,No end date,No expire date,no 3rd platform,no teacher rating,school URL,school Name,type,stars-0,(0人),4人,no desc,no outline,http://www.osforce.cn/course/255,instruction,collected_count,purchased_count
移动互联网（android）系列课程（一年）VIP.课程入口,¥ 899.00,no teacher,no teacher_rating,no teacher desc,,No category path,/files/course/2014/10-15/172933e009ea037488.jpg?osf_v5.1.7,No video length,No start date,No end date,No expire date,no 3rd platform,no teacher rating,school URL,school Name,type,stars-0,(0人),10人,no desc,no outline,http://www.osforce.cn/course/253,instruction,collected_count,purchased_count
云计算系列课程（一年）VIP.课程入口,¥ 899.00,no teacher,no teacher_rating,no teacher desc,,No category path,/files/course/2014/10-15/175210a28a74923781.jpg?osf_v5.1.7,No video length,No start date,No end date,No expire date,no 3rd platform,no teacher rating,school URL,school Name,type,stars-0,(0人),68人,no desc,no outline,http://www.osforce.cn/course/254,instruction,collected_count,purchased_count
大数据系列课程（一年）VIP. 课程入口,¥ 899.00,no teacher,no teacher_rating,no teacher desc,,No category path,/files/course/2014/10-15/14330845b73b551320.jpg?osf_v5.1.7,No video length,No start date,No end date,No expire date,no 3rd platform,no teacher rating,school URL,school Name,type,stars-0,(0人),48人,no desc,no outline,http://www.osforce.cn/course/252,instruction,collected_count,purchased_count
以即时通讯核心技术助理App社交化,免费,杨攀,融云CTO,本期嘉宾：杨攀 神州泰岳旗下融云业务的 CTO，负责融云的产品和研发工作。融云是国内首家专业的即时通讯云服务提供商，专注为互联网、移动互联网开发者提供即时通讯基础能力和云端服务。 国内第一批 .Net 开发者、MCSD 讲师、开源项目作者，参与过微软 MSN Messenger Mobile China 业务的开发和管理工作。加入神州泰岳后，历任技术总监、总监、高级总监，负责过飞信社区、开放平台和即时通讯核心业务的管理工作,,No category path,/files/course/2014/10-10/113221508fa7709599.jpg?osf_v5.1.7,No video length,No start date,No end date,No expire date,no 3rd platform,no teacher rating,school URL,school Name,type,stars-0,(0人),63人,no desc,no outline,http://www.osforce.cn/course/246,instruction,collected_count,purchased_count
应用程序调试技术之Windows篇,¥ 399.00,施懿民,知平软件创始人,本期嘉宾：施懿民 知平软件创始人 曾就职于海辉软件任高级测试经理，负责微软.NET虚拟机CLR的测试工作。对Windows和Linux系统，Java与.NET平台均有深入研究，现正从事编译器的编写与研究工作。,,No category path,/files/course/2014/10-13/095454e34edf286113.png?osf_v5.1.7,No video length,No start date,No end date,No expire date,no 3rd platform,no teacher rating,school URL,school Name,type,stars-3,(1人),46人,课程背景 Windows应用程序调试技术实务分为调试基本概念和设置，Windows下常用到调试工具VS和Windbg的使用，自动化调试技术，以及实际调试场景示例等。不仅仅是介绍枯燥的程序调试技术，而是深入的从操作系统实现以及.NET虚拟机实现的本质出发，介绍调试工作中的工作方法、流程和相关技术。 本课程的讲师长期从事程序调试工作，参与了大量的程序调试工作。,课程大纲 第1讲 准备调试环境 调试符号文件的作用； 创建符号文件的方法； 在调试器里有无符号文件的区别； 公开符号版本和私有符号版本的区别； 创建公开符号文件的方法； 了解符号文件服务器的作用； 掌握在Visual Studio以及Windbg里使用符号文件的方法； 了解无法调试程序时的排错步骤。 第2讲 管理符号文件与源代码 创建符号文件服务器； 调试时集成符号文件服务器和源代码版本控制服务器，以便调试时，调试机不需要有程序的源代码，调试器会自动从源代码服务器上下载正确的版本。讲解了集成SVN和Visual SourceSafe两种版本服务器的方法，这样方便一个大型研发团队进行每日编译（daily build）式的开发测试环境。如果跟第26讲（验尸调试）结合来看的话，甚至可以在团队局域网内部建立一个自动的BUG收集服务器，跟符号服务器、源码服务器配合组成一个随时随地的BUG跟踪和分析系统。 第3讲 Visual Studio基本调试技术 断点的实现原理； 条件断点以及跟踪断点； 函数断点以及异常断点； 原生程序设置数据断点； VS提供的各个调试窗口简介； 调试浮点数计算错误的方法。 第4讲 Visual Studio调试技术中 在程序启动和异常终止时附加调试器； 设置远程调试； 使用RPC调试功能同时调试COM程序的客户端和服务器端； 在立即窗口里调试刚刚写好的函数； SQL调试技术，即在ASP.NET网站或者ADO.NET程序中，单步跟进数据库存储过程等一系列数据库调试技巧。 第5讲 Visual Studio自动化调试及并行调试 在C++和.NET程序里添加调试支持，方便调试器在调试的时候收集信息； 使用Visual Studio的自动化接口编写自动化调试脚本； 调试并行代码，分析性能瓶颈 第6讲 Windbg 基本功能介绍 作业讲解里有调试WPF程序，分析WPF程序性能瓶颈的方法； Windbg的基本调试命令讲解，设置断点，加载符号文件，查看内存等基本命令 第7讲 调试栈溢出问题（上） 第8讲调试栈溢出问题（下） 两个视频是连续的。 从汇编的角度以及实际函数调用过程讲解了栈的实现，以及调用函数时的创建栈和释放栈的过程； 内存溢出问题的调查步骤； 栈溢出病毒攻击的原理； 调试栈溢出问题的方法； C++各种调用规范（Calling Convention）的讲解以及相关函数调用演示； 在.NET里调用使用不同调用规范的函数； 调用规范不匹配导致栈溢出的调查方法； 防范栈溢出的措施。 第9讲调试堆溢出问题（上） 第10讲调试堆溢出问题（中） 第11讲调试堆溢出问题（下） 三个视频是连续的 CRT调试堆的实现； 使用CRT调试堆检查堆溢出问题 ； 从系统内核的角度讲解Windows内存堆的实现，以及演示堆里面内存的分配和释放过程； 堆溢出的原理讲解 调试堆溢出的方法 调试释放内存时使用了错误的堆句柄这个错误的方法 调试使用未初始化内存问题的方法 第12讲调试资源泄露问题（上） 第13讲调试资源泄露问题（下） 两个视频是连续的 调试堆内存泄露这个很常见的编程错误 调试进程内和进程间句柄泄露的方法 在MFC里检查内存泄露的办法 调试JavaScript里内存泄露 第14讲调试多线程问题（上） 第15讲调试多线程问题（下） 两个视频是连续的 调试多线程间数据竞争的问题 在多线程里添加调试支持 调试用户态线程同步死锁问题 调试内核态线程同步死锁问题 调试竞争锁资源问题 调试使用CPU资源过多的问题 多线程编程的注意事项 第16讲内核调试与托管程序调试准备工作（上） 调试Windows内核的方法，以及设置源代码级内核调试的方法 第17讲内核调试与托管程序调试准备工作（下） 在windbg里调试.NET程序的方法及原理 在windbg里调试.NET虚拟机CLR的方法，以及设置源代码调试的步骤 第18讲CLR虚拟机及托管调试命令-应用程序域和装配件 讲解应用程序域（AppDomain）的知识以及它的使用场景 讲解装配件（Assembly）的知识 讲解在调试器里查看AppDomain和Assembly信息的方法 讲解在Assembly里混合C#、VB.NET以及Managed C++代码的方法，以及调试这种模块的方法 第19讲CLR虚拟机及托管调试命令-对象 讲解对象（Object）在.NET虚拟机里的实现方式 讲解在调试器里查看托管对象、数组内存布局的方法 讲解查看堆栈的方法 第20讲CLR虚拟机及托管调试命令-类型 讲解类型（Type）、泛型（Generics）和函数（Method）在.NET虚拟机里的实现方式 讲解在调试器里查看类型和函数内存布局以及信息的方法 讲解在windbg里调试托管程序设置断点的方法 第21讲CLR虚拟机及托管调试命令-线程 讲解线程在.NET虚拟机里的实现方式 讲解在调试器里查看线程信息的方法 讲解线程同步在.NET虚拟机里的实现方式，以及在调试器里查看同步信息的方法 讲解线程池的实现方式以及在调试器里查看相关信息的方法 第22讲CLR虚拟机及托管调试命令-GC 讲解垃圾回收（GC ）在.NET虚拟机里的实现方式； 查看GC相关信息的方法 解释Close和Dispose函数的实现与区别 讲解弱引用对象的原理和使用方法 .NET里的内存管理技巧 第23讲CLR虚拟机及托管调试命令-COM互操作与异常 解释COM对象与.NET互操作的原理 解释.NET异常的实现原理 从.NET里使用COM对象的方法 从COM里使用.NET对象的方法 调试在.NET程序里使用COM对象出现问题时的方法 第24讲托管调试其他工具（上） 讲解sosex命令的使用方法 调试.NET程序死锁的方法 调试.NET程序内存使用过多的方法，以及调试.NET程序内存的其他一些问题。 第25讲托管调试其他工具（下） 讲解psscor命令的使用方法 调试ASP.NET页面访问速度过慢的问题 演示ASP.NET缓存的使用方法 调试因使用ASP.NET缓存而导致内存不够的问题的方法 调试调用web服务出现OOM异常的方法 第26讲验尸调试 讲解验尸调试的原理，以及使用Visual studio、Windbg以及Adplus执行验尸调试的办法 设置企业内部用的自动收集错误报告服务器的方法。 第27讲Windbg调试自动化 使用windbg提供的脚本语言编写调试用脚本程序的方法，实现自动化的程序调试。,http://www.osforce.cn/course/247,instruction,collected_count,purchased_count
�最主流的流程引擎。 如何才能更好地使用这个引擎，理解它的工作原理是唯一的、最有效的办法，应广大学员的要求，我们邀请了国内Activiti领域第一人（布道者）咖啡兔来讲解Activiti核心原理和技术，不容错过。 如果想系统地学习Activiti，大家课后可以阅读咖啡兔的最新力作《Activiti实战》（Activiti项目负责人力荐哦！）,课程大纲 1. Activiti组件划分 2. BPMN文件 3. DB模块划分 4. 设计模式 （1）命令模式 （2）拦截器模式 5. 事件处理器 （1）流程内事件 （2）全局事件 6. 命令处理机制与扩展 7. PVM原理,http://www.osforce.cn/course/308,instruction,collected_count,purchased_count
使用JBoss Data Grid打造弹性应用架构,免费,马平,,本期嘉宾：马平 红帽高级方案架构师，Java EE布道师 具有丰富的中间件解决方案经验，在企业应用开发框架方面有着较深的理解，专注于制造行业和大型企业。近年来，主要研究DevOps和弹性应用架构。 个人技术博客：maping930883.blogspot.com。,,No category path,/files/course/2014/07-23/091255761b9b003894.jpg?osf_v5.1.7,No video length,No start date,No end date,No expire date,no 3rd platform,no teacher rating,school URL,school Name,type,stars-5,(1人),173人,"课程背景 想知道JBoss Data Grid , Hadoop, Spark的区别吗？ 大数据如火如荼的进行中，怎能少得得了内存数据网格(In Memory Data Grid, IMDG)呢？ IMDG可以让你的应用飞起来。 内存数据网格已经成为大数据技术发展的一部分。Gartner 的研究表明：“IMDG市场份额正在迅速增长，并可能在 2016 年将达到 10 亿美元。” 作为世界领先的开源解决方案供应商红帽公司，JBoss Data Grid 是红帽旗下一款优秀的开源内存数据网格产品。 我们知道，在大数据时代，应用面临两项挑战： • 如何满足实时性要求很高的应用 ？ • 提高应用性能的同时，如何保证应用的弹性扩展？ 针对这两项挑战，JBoss Data Grid 的解决方案如下： • 确保通过简单访问可使用内存中的数据。 • 内存数据网格推动了极其快速、可扩展的读写性能。 • 在文件系统中自动持久化未使用的数据，或维护冗余内存节点，以确保高可靠性和容错能力。 • 在整个分布式集群中自动分发信息，网格将根据性能的需求变化而弹性扩展。",课程大纲 1. 弹性应用架构 2. 数据网格是什么？ 3. JBoss Data Grid 技术特性 4. 演示：CartMart Demo、GUI Demo 5. 适用场景 6. 成功案例,http://www.osforce.cn/course/207,instruction,collected_count,purchased_count
云计算之对象存储的技术选择,¥ 59.00,莫华枫,,本期嘉宾：莫华枫 产品总监 曾任职于盛大云，历任盛大云存储技术负责人，盛大云主机项目负责人，产品总监。,,No category path,/files/course/2013/12-06/1844491964a4300110.jpg?osf_v5.1.7,No video length,No start date,No end date,No expire date,no 3rd platform,no teacher rating,school URL,school Name,type,stars-0,(0人),381人,课程背景 对象存储作为云存储一种，具有很重要的作用。对象存储拥有高可靠性和高可用性，高度可扩展，按需使用，灵活方便。但对象存储的特性导致开发运维具有很高的难度，在技术上需要非常审慎地做出选择。本讲座根据实际开发中遇到的问题和经验，简单总结对象存储的技术方案的要点。,课程大纲 1.云存储1. 入门 2.技术特点 3.为什么是Key-Value 4.云存储和其他存储系统4. UI 5.云存储的技术要点,http://www.osforce.cn/course/65,instruction,collected_count,purchased_count
移动互联网研发团队的技术管理实践探讨,免费,胡长城,盛大网络“Youni短信”技术总监,本期嘉宾：胡长城 盛大网络“Youni短信”技术总监 盛大网络一名还经常写代码的技术总监，目前负责“Youni短信”移动应用的研发管理工作。从Youni短信的最开始的一名初创程序猿和架构狮，到目前负责研发的技术管理者，同时也作为团队中项目经理的导师，负责敏捷项目管理方法的推行。,,No category path,/files/course/2013/12-06/184259373f86996142.jpg?osf_v5.1.7,No video length,No start date,No end date,No expire date,no 3rd platform,no teacher rating,school URL,school Name,type,stars-5,(1人),845人,课程背景 在移动互联网的快速成长中，一个移动应用研发团队（5~30）人，如何进行更好的协作和管理。在产品发展和成长的不同阶段，会面临什么样的问题，如何更有效的解决，如何进行项目管理，如何提升团队战斗力。这是想与大家一起探讨和分享的。我在负责Youni短信研发工作中，经历初创团队的艰辛，也经历高速发展期的痛苦，更加经历了“鸿沟期”的挣扎，这些磨难、磨练、以及经验，与大家一同分享探讨借鉴。（适合参与者：小型研发团队，特别是在做移动互联网产品的研发团队中的任何技术人员，不论是技术管理者，还是程序员，还是测试，还是运维）,课程大纲 1，引言：移动互联网创新产品研发小团队，会大致经历哪些阶段（总括一下），Youni短信经历了哪些阶段。 2，初创期，我们遇到哪些问题，怎么解决和坚持过来的，也犯过哪些错误和疏漏 3，成长期，同上 4，鸿沟期，同上 5、探讨（可能是每一部分都会有小探讨）,http://www.osforce.cn/course/63,instruction,collected_count,purchased_count
从持续集成到持续交付,免费,韩锴,ThoughtWorks首席咨询师，中国区持续交付实践负责人，中国持续交付大会发起人。,  本期嘉宾：韩锴,,No category path,/files/course/2015/02-11/135542e3b60c587580.jpg?osf_v5.1.7,No video length,No start date,No end date,No expire date,no 3rd platform,no teacher rating,school URL,school Name,type,stars-0,(0人),252人,课程背景 持续集成（CI）是敏捷方法中几乎没有受到质疑的实践。国内有越来越多不同类型、不同规模的项目采用了CI。然后有很多团队在采用CI的时候，却走入了一些误区，导致CI的价值并没有被充分发挥出来。另外，国内外有很多互联网企业近年又提出了持续交付（CD）的概念，让产品和服务能够更快速地交付给用户使用。于是，很多组织和团队也开始跃跃欲试，准备将自己的CI实践扩展到CD实践。那么，从CI迈向CD需要做好哪些准备？哪些CI的问题是必须要解决的？我在这个课程中，将结合近几年在国内外实施的案例，对这个问题进行探讨。,课程大纲 1、分析现阶段国内大量团队在实施持续集成过程中常犯的错误 2、分析团队实施持续交付需要关注哪些问题、做出哪些转变，比如部署流水线的引入、自动化测试的升级、关注正确性到关注“Prod-Ready”的转变、交付反馈环的延伸等。,http://www.osforce.cn/course/320,instruction,collected_count,purchased_count
开源GIS,¥ 499.00,刘东良,开源GIS的推广者,本期嘉宾：刘东良 开源GIS的推广者 05年以来，长期关注开源GIS的发展和应用。,,No category path,/files/course/2015/03-31/1729200bfb20319942.jpg?osf_v5.1.7,No video length,No start date,No end date,No expire date,no 3rd platform,no teacher rating,school URL,school Name,type,stars-5,(2人),39人,课程背景 “2015年必将是物联网年！”微软、三星等科技界的商业巨头如是说，“物联网的概念已经在科技界提出多年，现在它终于准备起飞了！” 而在中国，物联网作为国家五大新兴战略性产业之一，更是被写入“政府工作报告”，其受重视程度不言而喻！ 物联网时代，作为建设智慧城市的基石之一的GIS必将乘风而起，目前国内各大高校都已陆续开设GIS相关课程，而国外针对GIS开发的软件和应用更是层出不穷，走在了国内的前面。 物联网时代，如果你有兴趣从事物联网相关的开发，这门课程相信你一定不能错过！,"课程大纲 第一章 开源GIS概述 1，GIS、空间分析 2， 自由软件、开源软件、FOSS、FOSS4G；GPL，X11/MIT 3， 开源GIS：研究开源GIS软件支持下的GIS空间分析功能的开发与实现。主要内容包括开源GIS软件研发、开源GIS数据共享、开源GIS文档规范、开源GIS项目实施等 4，开源GIS课程 5，开源GIS实验环境 实践操作： 1，QGIS的中国邻国查询 2，VBGIS：OSGeo LiveGIS 预期收获： 开源GIS的功能，VBGIS基本操作入门   第二章 开源空间数据库PG简介 1，PostgreSQL 简介 PostgreSQL历史77，最强大的开源数据库 安装配置：比较方便 许可： BSD 2，POSTGIS 简介 POSTGIS快速入门 PostGIS的Geometry数据类型 读写PostGIS数据 使用PostGIS函数 实践操作： 1，读写PostGIS数据 2，几何关系函数 3，几何分析函数 预期收获： 掌握空间数据库PG的基本应用   第三章 开源空间数据库PG高级应用 1，使用PostGIS扩展函数 2，建立PostGIS索引 3，PostGIS WKT Raster 实践操作： 1，使用PostGIS扩展函数：ftoc 2，建立PostGIS索引：Gist 3，PostGIS WKT Raster 预期收获： 掌握PostGIS的扩展应用   第四章 PG企业应用及其它开源空间数据库与评估 1，PG运维 备份 集群 2，其它开源空间数据库 pgRouting - Routing for PostGIS SpatiaLite - Lightweight Database Rasdaman - Multi-Dimensional Raster Database 3， 开源软件成熟度评估 实践操作： 1，PG备份、集群搭建 2，pgRouting、SpatiaLite演示 预期收获： 1，搭建企业应用PG集群 2，pgRouting功能演示   第五章 开源桌面GIS：GRASS矢量分析 1，介绍常见的开源桌面GIS软件 2，地理坐标，地图投影。栅格文件格式相关知识 3，重点介绍QGIS和GRASS中地图配准过程，理解地图配准的重要意义 4，GRASS的矢量分析TSP 5，GIS简单的数据采集，分析处理，结果存储的基本流程 实践操作： 1，QGIS和GRASS中地图配准过程 2，GRASS的矢量分析TSP 预期收获： 1，掌握地图配置 2，GIS矢量空间分析   第六章 开源桌面GIS：GRASS栅格分析 1，GRASS栅格分析功能 2，GRASS影像分析 3，GRASS可视化：动画地图 实践操作： 1，GRASS栅格分析功能 2，GRASS影像分析 3，GRASS可视化：动画地图 预期收获： GIS栅格分析   第七章 开源桌面GIS：GRASS与PG 1，GRASS数据与空间数据库的导入导出 2，GRASS开源开发和模块开发 实践操作： GRASS数据与PG的导入导出 预期收获： GRASS与PG链接操作   第八章 开源WEBGIS概述 1，WEBGIS应用，模式 2，开源WEBGIS简介 3，CGI模式WEBGIS基本原理 4，GeoMoose项目 实践操作： GeoMoose项目演示 预期收获： 掌握CGI模式，理解GeoMoose项目原理   第九章 开源WEBGIS：Mapserver 1，Mapserver项目（MIT） 2，Mapserver发布数据 3，MapServer的开发 CGI模式开发 MapScript脚本开发 4，Mapserver应用 Web地图渲染 专题地图发布 OpenSource MapGuide,GeoMoose 实践操作： 1，Mapserver发布数据 2，MapScript脚本开发 预期收获： 基于Mapserver进行WebGIS的应用与开发   第十章 开源WEBGIS：Geoserver 1，GeoServer项目简介 2，GeoServer系统分析 3，GeoServer数据发布 4，MapServer与GeoServer比较 实践操作： GeoServer发布数据 预期收获： 基于Mapserver进行WebGIS的应用与开发   第十一章 开源WEBGIS：SOA 1，OGC OpenGIS 2，OGC OWS 3， SOA WEBGIS 实践操作： WPS演示 预期收获： 基于SOA进行WebGIS的应用与开发   第十二章 开源移动GIS 1，开源移动GIS简介 2，gvSIG Mobile GIS 3，gvSIG Mobile DEMO 4，移动GIS开发模式 实践操作： gvSIG Mobile Pilot实测 预期收获： 基于gvSIG Mobile Pilot应用  ",http://www.osforce.cn/course/311,instruction,collected_count,purchased_count
