java基础视频教程	0.00	Java知识分享网[度]		学校信用： 学生满意度：99.44% 学生数：2242 课程数：1 收藏数：5 建校日期：2014-08-28 校长：Java知识分享网	No category path	http://web.img.chuanke.com/dxt/./1409173754_46290.jpeg	No video length	No start date	2017年8月27日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1849071.html	Java知识分享网[度]	no type	99.44%	1972	2242	no desc	no outline	http://www.chuanke.com/1849071-107032.html	instruction	2242	
Android高级编程第二季	0.00	麦子学院		学校信用： 学生满意度：99.93% 学生数：12258 课程数：31 收藏数：147 建校日期：2013-08-19 校长：麦子学院	No category path	http://web.img.chuanke.com/course/2013-09/04/71d1db673dab647b0d1fca29c3fdae1f.jpg	No video length	No start date	2018年9月4日	No video length	13课时	15天	no 3rd platform	http://www.chuanke.com/s1266915.html	麦子学院	no type	99.59%	241	425	no desc	no outline	http://www.chuanke.com/1266915-92690.html	instruction	425	
windowsphone8之通讯技术	0.00	麦子学院		学校信用： 学生满意度：99.93% 学生数：12258 课程数：31 收藏数：147 建校日期：2013-08-19 校长：麦子学院	No category path	http://web.img.chuanke.com/course/2014-12/10/6079e1e9e552bd1a298971741348a1f4.jpg	No video length	No start date	2016年12月30日	No video length	19课时	15天	no 3rd platform	http://www.chuanke.com/s1266915.html	麦子学院	no type	100%	34	40	no desc	no outline	http://www.chuanke.com/1266915-119896.html	instruction	40	
零基础学用户体验与交互设计精英班--介绍	0.00	意格设计		学校信用： 学生满意度：100.00% 学生数：130 课程数：6 收藏数：4 建校日期：2014-12-01 校长：意格教育	No category path	http://web.img.chuanke.com/course/2015-01/03/c1d0b5a2003c2271bd74c472b30f6084.jpg	No video length	No start date	2017年1月27日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s2238431.html	意格设计	no type	100%	40	55	no desc	no outline	http://www.chuanke.com/2238431-124217.html	instruction	55	
windowsphone8应用开发项目实战	0.00	麦子学院		学校信用： 学生满意度：99.93% 学生数：12258 课程数：31 收藏数：147 建校日期：2013-08-19 校长：麦子学院	No category path	http://web.img.chuanke.com/course/2014-12/10/fc9ced853d3ffddcea2ed14e14a922c1.jpg	No video length	No start date	2016年12月30日	No video length	15课时	15天	no 3rd platform	http://www.chuanke.com/s1266915.html	麦子学院	no type	100%	71	90	no desc	no outline	http://www.chuanke.com/1266915-119908.html	instruction	90	
android深入浅出第三季	0.00	麦子学院		学校信用： 学生满意度：99.93% 学生数：12258 课程数：31 收藏数：147 建校日期：2013-08-19 校长：麦子学院	No category path	http://web.img.chuanke.com/course/2013-08/23/b6678314e9821bdf4784c7b23103aabd.jpg	No video length	No start date	2018年8月23日	No video length	5课时	15天	no 3rd platform	http://www.chuanke.com/s1266915.html	麦子学院	no type	100%	395	669	no desc	no outline	http://www.chuanke.com/1266915-92388.html	instruction	669	
ps基础视频教程	2.00	智慧云教育[度]		学校信用： 学生满意度：99.94% 学生数：2483 课程数：1 收藏数：3 建校日期：2014-08-28 校长：智慧云教育	No category path	http://web.img.chuanke.com/dxt/./1409173719_24854.jpeg	No video length	No start date	2017年8月27日	No video length	10课时	15天	no 3rd platform	http://www.chuanke.com/s1835813.html	智慧云教育[度]	no type	99.94%	1680	2483	no desc	no outline	http://www.chuanke.com/1835813-107018.html	instruction	2483	
Photoshop视频教程 非凡在线学院	0.00	非凡进修学院[度]		学校信用： 学生满意度：99.81% 学生数：523 课程数：8 收藏数：5 建校日期：2014-08-28 校长：非凡在线学院	No category path	http://web.img.chuanke.com/course/2014-12/21/7779aad5ad87fc2b809f4b3fcc257a57.jpg	No video length	No start date	2019年12月21日	No video length	10课时	15天	no 3rd platform	http://www.chuanke.com/s1871925.html	非凡进修学院[度]	no type	100%	62	73	no desc	no outline	http://www.chuanke.com/1871925-122295.html	instruction	73	
Cocos2d-x从零开始	0.00	蓝鸥3G学院[度]		学校信用： 学生满意度：99.97% 学生数：3168 课程数：7 收藏数：15 建校日期：2014-08-28 校长：蓝鸥3G学院	No category path	http://web.img.chuanke.com/dxt/./1409173563_50784.jpeg	No video length	No start date	2017年8月27日	No video length	12课时	15天	no 3rd platform	http://www.chuanke.com/s1841948.html	蓝鸥3G学院[度]	no type	99.93%	1361	1471	no desc	no outline	http://www.chuanke.com/1841948-107695.html	instruction	1471	
ID零基础进阶课程	98.00	零点教育		学校信用： 学生满意度：100.00% 学生数：213 课程数：10 收藏数：27 建校日期：2014-11-20 校长：刘泉老师	No category path	http://web.img.chuanke.com/course/2015-04/07/c610c728b0a72e906947467b98c37b4c.jpg	No video length	No start date	2016年12月31日	No video length	18课时	15天	no 3rd platform	http://www.chuanke.com/s2354674.html	零点教育	no type	0%	0	3	no desc	no outline	http://www.chuanke.com/2354674-134172.html	instruction	3	
【建模专区】《1分钟教你完成快速建模-黄金酒壶》MAX视频教程	1.00	CG动画基地	no teacher rating	学校信用：0 学生满意度：0.00% 学生数：1 课程数：6 收藏数：3 建校日期：2013-07-09 校长：CG动画先锋	No category path	http://web.img.chuanke.com/course/2015-04/12/27c8aeceb75bb1ae0a29063e9ccad3d5.jpg	No video length	No start date	2018年4月2日	No video length	4课时	15天	no 3rd platform	http://www.chuanke.com/s1203708.html	CG动画基地	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/1203708-134681.html	instruction	0	
汇编逆向与辅助	688.00	郁金香老师		学校信用： 学生满意度：97.97% 学生数：171 课程数：5 收藏数：2 建校日期：2014-10-25 校长：202270435	No category path	http://web.img.chuanke.com/course/2014-12/02/eb8aebbfd19bb6e04d471b3eaa462dc2.jpg	No video length	No start date	2015年12月2日	No video length	85课时	15天	no 3rd platform	http://www.chuanke.com/s2871198.html	郁金香老师	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/2871198-118820.html	instruction	0	
数据可视化实战课程（自学班）	598.00	数盟大学堂		学校信用： 学生满意度：99.78% 学生数：396 课程数：6 收藏数：10 建校日期：2014-02-17 校长：数盟	No category path	http://web.img.chuanke.com/course/2014-09/21/18665692c4895c538b2845a21c60e485.jpg	No video length	No start date	2016年12月31日	No video length	20课时	15天	no 3rd platform	http://www.chuanke.com/s1452715.html	数盟大学堂	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/1452715-110913.html	instruction	0	
互联网行业大势与工程师职业介绍	0.00	优才网		学校信用： 学生满意度：100.00% 学生数：93 课程数：15 收藏数：1 建校日期：2015-03-25 校长：ucai_cn	No category path	http://web.img.chuanke.com/course/2015-04/08/d6c860a3a18d77e383049889d78a19a1.jpg	No video length	No start date	2017年4月8日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s3501007.html	优才网	no type	0%	0	2	no desc	no outline	http://www.chuanke.com/3501007-134297.html	instruction	2	
【建模专区】《1分钟教你完成快速建模-老版电话机》MAYA视频教程	1.00	CG动画基地	no teacher rating	学校信用：0 学生满意度：0.00% 学生数：1 课程数：6 收藏数：3 建校日期：2013-07-09 校长：CG动画先锋	No category path	http://web.img.chuanke.com/course/2015-04/14/e7b5e2a7ae9d97fad25deb05a4f728bc.jpg	No video length	No start date	2018年4月11日	No video length	13课时	15天	no 3rd platform	http://www.chuanke.com/s1203708.html	CG动画基地	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/1203708-134939.html	instruction	0	
版主的挖掘	0.00	果冻学院		学校信用： 学生满意度：100.00% 学生数：128 课程数：6 收藏数：0 建校日期：2015-03-02 校长：10...2@qq.com	No category path	http://web.img.chuanke.com/course/2015-03/06/746704d6b357724f32d6ace0e5341e73.jpg	No video length	No start date	2015年6月6日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s3496333.html	果冻学院	no type	100%	5	5	no desc	no outline	http://www.chuanke.com/3496333-130937.html	instruction	5	
达内培训：色彩与色彩模式	0.00	达内IT培训集团[度]		学校信用： 学生满意度：99.76% 学生数：8050 课程数：26 收藏数：32 建校日期：2014-08-28 校长：达内IT培训集团	No category path	http://web.img.chuanke.com/dxt/./1409173615_94931.jpeg	No video length	No start date	2017年8月27日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1871022.html	达内IT培训集团[度]	no type	100%	239	262	no desc	no outline	http://www.chuanke.com/1871022-108968.html	instruction	262	
FLASH	0.00	台州诚信教育[度]		学校信用： 学生满意度：99.74% 学生数：1233 课程数：17 收藏数：9 建校日期：2014-08-28 校长：台州诚信教育	No category path	http://web.img.chuanke.com/course/2014-11/09/90638704683030befd97848f8b599417.jpg	No video length	No start date	2018年12月31日	No video length	15课时	15天	no 3rd platform	http://www.chuanke.com/s1891781.html	台州诚信教育[度]	no type	100%	34	36	no desc	no outline	http://www.chuanke.com/1891781-116485.html	instruction	36	
达内：web设计“非诚勿扰“	0.00	达内IT培训集团[度]		学校信用： 学生满意度：99.76% 学生数：8050 课程数：26 收藏数：32 建校日期：2014-08-28 校长：达内IT培训集团	No category path	http://web.img.chuanke.com/dxt/./1409173615_55402.jpeg	No video length	No start date	2017年8月27日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1871022.html	达内IT培训集团[度]	no type	100%	181	202	no desc	no outline	http://www.chuanke.com/1871022-107605.html	instruction	202	
龙灵修老师讲Lua的cocos2d-x游戏开发进阶	0.00	麦子学院		学校信用： 学生满意度：99.93% 学生数：12258 课程数：31 收藏数：147 建校日期：2013-08-19 校长：麦子学院	No category path	http://web.img.chuanke.com/course/2014-02/21/b90e852104ca8a49c8c44f4c519f6592.jpg	No video length	No start date	2019年2月21日	No video length	10课时	15天	no 3rd platform	http://www.chuanke.com/s1266915.html	麦子学院	no type	100%	173	245	no desc	no outline	http://www.chuanke.com/1266915-97366.html	instruction	245	
Xcode详解iOSAPP上传	0.00	麦子学院		学校信用： 学生满意度：99.93% 学生数：12258 课程数：31 收藏数：147 建校日期：2013-08-19 校长：麦子学院	No category path	http://web.img.chuanke.com/course/2014-12/09/b5121200e0fcaf935d3f2076e094c535.jpg	No video length	No start date	2016年12月30日	No video length	7课时	15天	no 3rd platform	http://www.chuanke.com/s1266915.html	麦子学院	no type	100%	172	239	no desc	no outline	http://www.chuanke.com/1266915-119608.html	instruction	239	
java程序员Flex之路	0.00	天平IT技术学校		学校信用： 学生满意度：98.59% 学生数：77 课程数：2 收藏数：1 建校日期：2014-10-11 校长：Admin	No category path	http://web.img.chuanke.com/course/2014-10/24/3d8ed7be24248e92c1ef4489c11487b5.jpg	No video length	No start date	2019年10月24日	No video length	6课时	15天	no 3rd platform	http://www.chuanke.com/s2246850.html	天平IT技术学校	no type	98.57%	70	76	no desc	no outline	http://www.chuanke.com/2246850-114923.html	instruction	76	
windowsphone8之后台任务	0.00	麦子学院		学校信用： 学生满意度：99.93% 学生数：12258 课程数：31 收藏数：147 建校日期：2013-08-19 校长：麦子学院	No category path	http://web.img.chuanke.com/course/2014-12/09/7d9d1b469a126e17e0fe17a3acc52aeb.jpg	No video length	No start date	2016年12月30日	No video length	10课时	15天	no 3rd platform	http://www.chuanke.com/s1266915.html	麦子学院	no type	100%	48	62	no desc	no outline	http://www.chuanke.com/1266915-119634.html	instruction	62	
android深入浅出第五季	0.00	麦子学院		学校信用： 学生满意度：99.93% 学生数：12258 课程数：31 收藏数：147 建校日期：2013-08-19 校长：麦子学院	No category path	http://web.img.chuanke.com/course/2013-08/23/b6678314e9821bdf4784c7b23103aabd.jpg	No video length	No start date	2018年8月23日	No video length	4课时	15天	no 3rd platform	http://www.chuanke.com/s1266915.html	麦子学院	no type	100%	408	651	no desc	no outline	http://www.chuanke.com/1266915-92390.html	instruction	651	
JAVA课程：捕鱼达人	0.00	达内IT培训集团[度]		学校信用： 学生满意度：99.76% 学生数：8050 课程数：26 收藏数：32 建校日期：2014-08-28 校长：达内IT培训集团	No category path	http://web.img.chuanke.com/dxt/./1409173614_24124.jpeg	No video length	No start date	2017年8月27日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1871022.html	达内IT培训集团[度]	no type	100%	425	498	no desc	no outline	http://www.chuanke.com/1871022-107689.html	instruction	498	
AutoCAD高级工程师的奥秘	0.00	台州诚信教育[度]		学校信用： 学生满意度：99.74% 学生数：1233 课程数：17 收藏数：9 建校日期：2014-08-28 校长：台州诚信教育	No category path	http://web.img.chuanke.com/course/2014-11/04/02eb6532a6b5f62ab8c95402da82a7fd.jpg	No video length	No start date	2018年12月24日	No video length	30课时	15天	no 3rd platform	http://www.chuanke.com/s1891781.html	台州诚信教育[度]	no type	100%	126	154	no desc	no outline	http://www.chuanke.com/1891781-116108.html	instruction	154	
【后盾网】许愿墙_如何使用ajax异步操作	0.00	后盾网		学校信用： 学生满意度：99.88% 学生数：14290 课程数：35 收藏数：246 建校日期：2013-06-14 校长：houdunwang	No category path	http://web.img.chuanke.com/course/2014-05/09/95b22bf287317179f2d91f3029b8ea5e.jpg	No video length	No start date	2019年5月9日	No video length	1000课时	15天	no 3rd platform	http://www.chuanke.com/s1253098.html	后盾网	no type	100%	119	202	no desc	no outline	http://www.chuanke.com/1253098-100766.html	instruction	202	
web前端培训 html div css视频 div+css教程 火星人教育 全集	150.00	火星人教育[度]		学校信用： 学生满意度：99.97% 学生数：35720 课程数：96 收藏数：124 建校日期：2014-08-28 校长：火星人教育	No category path	http://web.img.chuanke.com/course/2015-04/14/791c2812dab5a2fcdaa32c1a20d718e0.jpg	No video length	No start date	2019年12月31日	No video length	100课时	15天	no 3rd platform	http://www.chuanke.com/s1827213.html	火星人教育[度]	no type	0%	0	1	no desc	no outline	http://www.chuanke.com/1827213-127219.html	instruction	1	
室内设计色彩搭配及风格设计技巧	600.00	宏烁设计教育		学校信用： 学生满意度：100.00% 学生数：280 课程数：13 收藏数：15 建校日期：2013-08-09 校长：非羽飞	No category path	http://web.img.chuanke.com/course/2015-01/30/4df7fc11d1fd1e61cd21a1c89c3bb998.jpg	No video length	No start date	2019年1月31日	No video length	6课时	15天	no 3rd platform	http://www.chuanke.com/s1350776.html	宏烁设计教育	no type	0%	0	1	no desc	no outline	http://www.chuanke.com/1350776-126562.html	instruction	1	
Python自动化开发基础 函数-模块-正则-迭代器 Day3	0.00	老男孩linux高薪教育基地	no teacher rating	学校信用：0 学生满意度：0.00% 学生数：30 课程数：19 收藏数：2 建校日期：2015-04-03 校长：oldboy521	No category path	http://web.img.chuanke.com/course/2015-04/12/140a4d355f1469d7a77daa495ce81c19.jpg	No video length	No start date	2016年4月7日	No video length	19课时	15天	no 3rd platform	http://www.chuanke.com/s3628575.html	老男孩linux高薪教育基地	no type	0%	0	2	no desc	no outline	http://www.chuanke.com/3628575-134702.html	instruction	2	
NET软件工程师培训课程【数据库篇】	500.00	IT精英堂		学校信用： 学生满意度：100.00% 学生数：453 课程数：1 收藏数：5 建校日期：2012-06-24 校长：新智达学校	No category path	http://web.img.chuanke.com/course/2012-11/26/a6733a3182521ff59a5e8b97c6022658.jpg	No video length	No start date	2015年7月1日	No video length	13课时	15天	no 3rd platform	http://www.chuanke.com/s1047081.html	IT精英堂	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/1047081-75506.html	instruction	0	
【网页设计教程】构建高转化率的着陆页-PS+HTML+网络营销	199.00	安卓越IT客学院[度]		学校信用： 学生满意度：100.00% 学生数：197 课程数：23 收藏数：9 建校日期：2014-08-28 校长：IT客学院	No category path	http://web.img.chuanke.com/dxt/./1409297222_75122.jpeg	No video length	No start date	2017年8月28日	No video length	50课时	15天	no 3rd platform	http://www.chuanke.com/s1882815.html	安卓越IT客学院[度]	no type	0%	0	2	no desc	no outline	http://www.chuanke.com/1882815-109717.html	instruction	2	
JAVA语言	1.00	91学校		学校信用： 学生满意度：100.00% 学生数：48 课程数：7 收藏数：0 建校日期：2013-07-18 校长：183818547@qq.com	No category path	http://web.img.chuanke.com/course/2014-09/24/9d377b10ce778c4938b3c7e2c63a229a.jpg	No video length	No start date	2015年9月30日	No video length	5课时	15天	no 3rd platform	http://www.chuanke.com/s1232799.html	91学校	no type	0%	0	0	no desc	no outline	http://www.chuanke.com/1232799-112445.html	instruction	0	
Core Data实战--数据迁移	0.00	花川学院		学校信用： 学生满意度：100.00% 学生数：38 课程数：11 收藏数：4 建校日期：2015-03-23 校长：小波	No category path	http://web.img.chuanke.com/course/2015-03/29/03e6d7cf10e56320a85da45263e74f26.jpg	No video length	No start date	2015年9月30日	No video length	15课时	15天	no 3rd platform	http://www.chuanke.com/s3671974.html	花川学院	no type	100%	1	5	no desc	no outline	http://www.chuanke.com/3671974-133242.html	instruction	5	
【后盾网】ci框架视频	0.00	后盾网		学校信用： 学生满意度：99.88% 学生数：14290 课程数：35 收藏数：246 建校日期：2013-06-14 校长：houdunwang	No category path	http://web.img.chuanke.com/course/2014-05/09/caba74d81324eae79a086c763890b35f.jpg	No video length	No start date	2019年5月9日	No video length	1000课时	15天	no 3rd platform	http://www.chuanke.com/s1253098.html	后盾网	no type	98.89%	180	251	no desc	no outline	http://www.chuanke.com/1253098-100758.html	instruction	251	
JavaScript	0.00	台州诚信教育[度]		学校信用： 学生满意度：99.74% 学生数：1233 课程数：17 收藏数：9 建校日期：2014-08-28 校长：台州诚信教育	No category path	http://web.img.chuanke.com/course/2014-11/09/db57a1de7ed37c896d8b339ed3a3be7b.jpg	No video length	No start date	2018年12月31日	No video length	10课时	15天	no 3rd platform	http://www.chuanke.com/s1891781.html	台州诚信教育[度]	no type	100%	73	80	no desc	no outline	http://www.chuanke.com/1891781-116486.html	instruction	80	
iOS开发率先升级-Swift语言	0.00	蓝鸥3G学院[度]		学校信用： 学生满意度：99.97% 学生数：3168 课程数：7 收藏数：15 建校日期：2014-08-28 校长：蓝鸥3G学院	No category path	http://web.img.chuanke.com/dxt/./1409173729_89463.jpeg	No video length	No start date	2017年8月27日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1841948.html	蓝鸥3G学院[度]	no type	100%	172	213	no desc	no outline	http://www.chuanke.com/1841948-107406.html	instruction	213	
android深入浅出第四季	0.00	麦子学院		学校信用： 学生满意度：99.93% 学生数：12258 课程数：31 收藏数：147 建校日期：2013-08-19 校长：麦子学院	No category path	http://web.img.chuanke.com/course/2013-08/23/b6678314e9821bdf4784c7b23103aabd.jpg	No video length	No start date	2018年8月23日	No video length	7课时	15天	no 3rd platform	http://www.chuanke.com/s1266915.html	麦子学院	no type	100%	381	633	no desc	no outline	http://www.chuanke.com/1266915-92389.html	instruction	633	
Objettive-C重点难点分析	0.00	麦子学院		学校信用： 学生满意度：99.93% 学生数：12258 课程数：31 收藏数：147 建校日期：2013-08-19 校长：麦子学院	No category path	http://web.img.chuanke.com/course/2014-12/09/6448fd5d7e8fe3076779f0aca2c817d2.jpg	No video length	No start date	2016年12月30日	No video length	11课时	15天	no 3rd platform	http://www.chuanke.com/s1266915.html	麦子学院	no type	100%	289	324	no desc	no outline	http://www.chuanke.com/1266915-119591.html	instruction	324	
DreamweaverCS6初级教程	0.00	TraditionalTaste		学校信用： 学生满意度：100.00% 学生数：161 课程数：7 收藏数：1 建校日期：2014-11-09 校长：幽幽白	No category path	http://web.img.chuanke.com/course/2015-03/04/92a66ba49f067ca05de6625ac65c69ee.jpg	No video length	No start date	2015年8月1日	No video length	60课时	15天	no 3rd platform	http://www.chuanke.com/s2207157.html	TraditionalTaste	no type	100%	52	77	no desc	no outline	http://www.chuanke.com/2207157-130712.html	instruction	77	
高塔住宅楼建模	0.00	水晶石教育[度]		学校信用： 学生满意度：99.97% 学生数：4181 课程数：13 收藏数：42 建校日期：2014-08-28 校长：水晶石教育	No category path	http://web.img.chuanke.com/dxt/./1409173565_12019.jpeg	No video length	No start date	2017年8月27日	No video length	10课时	15天	no 3rd platform	http://www.chuanke.com/s1892185.html	水晶石教育[度]	no type	100%	91	99	no desc	no outline	http://www.chuanke.com/1892185-109433.html	instruction	99	
草图大师快速建模	1000.00	宏烁设计教育		学校信用： 学生满意度：100.00% 学生数：280 课程数：13 收藏数：15 建校日期：2013-08-09 校长：非羽飞	No category path	http://web.img.chuanke.com/course/2015-03/13/fd5ca0544d25aca9997b312c19194d92.jpg	No video length	No start date	2020年3月13日	No video length	30课时	15天	no 3rd platform	http://www.chuanke.com/s1350776.html	宏烁设计教育	no type	0%	0	2	no desc	no outline	http://www.chuanke.com/1350776-131713.html	instruction	2	
社区产品的数据发现	0.00	3W公开课		学校信用： 学生满意度：99.82% 学生数：2206 课程数：10 收藏数：30 建校日期：2013-09-22 校长：break	No category path	http://web.img.chuanke.com/course/2014-02/18/084c36b14312f4f189cb6ecfbb64ff70.jpg	No video length	No start date	2016年2月18日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1220812.html	3W公开课	no type	99.49%	195	285	no desc	no outline	http://www.chuanke.com/1220812-97247.html	instruction	285	
华尔思CCIE ISP集训营CCNA-CCNP-CCIE安全	0.00	成长一生教育培训学校		学校信用： 学生满意度：99.79% 学生数：2493 课程数：42 收藏数：23 建校日期：2014-08-19 校长：成长一生	No category path	http://web.img.chuanke.com/course/2014-11/17/92456d0f0d9ea3e328760eabc3c8101a.jpg	No video length	No start date	2015年11月17日	No video length	4课时	15天	no 3rd platform	http://www.chuanke.com/s1835563.html	成长一生教育培训学校	no type	100%	22	34	no desc	no outline	http://www.chuanke.com/1835563-117366.html	instruction	34	
【后盾网】向军老师基于织梦的土特产网实战二次开发VIP教程	0.00	后盾网		学校信用： 学生满意度：99.88% 学生数：14290 课程数：35 收藏数：246 建校日期：2013-06-14 校长：houdunwang	No category path	http://web.img.chuanke.com/course/2014-05/07/ff2fd298b41171dcea758071d954f073.jpg	No video length	No start date	2019年5月7日	No video length	1000课时	15天	no 3rd platform	http://www.chuanke.com/s1253098.html	后盾网	no type	100%	139	244	no desc	no outline	http://www.chuanke.com/1253098-100668.html	instruction	244	
C++开发工程师案例-企业任务管理系统	68.00	软酷网		学校信用： 学生满意度：99.87% 学生数：22779 课程数：75 收藏数：159 建校日期：2014-08-28 校长：软酷网 客服：在线咨询	No category path	http://web.img.chuanke.com/course/2014-10/14/9dcbecde0e97f7d3651b8c91a2cfbe4b.jpg	No video length	No start date	2016年10月19日	No video length	67课时	15天	no 3rd platform	http://www.chuanke.com/s1983691.html	软酷网	no type	0%	0	1	no desc	no outline	http://www.chuanke.com/1983691-114033.html	instruction	1	
产品经理成长之路-互联网产品及产品经理	0.00	麦子学院		学校信用： 学生满意度：99.93% 学生数：12258 课程数：31 收藏数：147 建校日期：2013-08-19 校长：麦子学院	No category path	http://web.img.chuanke.com/course/2014-11/03/b6fdd9bd34977a887e59fa9b083cad9f.jpg	No video length	No start date	2016年12月31日	No video length	8课时	15天	no 3rd platform	http://www.chuanke.com/s1266915.html	麦子学院	no type	99.87%	753	876	no desc	no outline	http://www.chuanke.com/1266915-115995.html	instruction	876	
PS创意基础表现系列	0.00	西天取经ps		学校信用： 学生满意度：99.85% 学生数：22316 课程数：6 收藏数：342 建校日期：2013-02-28 校长：唐三藏	No category path	http://web.img.chuanke.com/course/2015-04/01/432450c412aad4823c7dd5aee1c21bf7.jpg	No video length	No start date	2023年6月30日	No video length	7课时	15天	no 3rd platform	http://www.chuanke.com/s1270728.html	西天取经ps	no type	100%	2017	3590	no desc	no outline	http://www.chuanke.com/1270728-88344.html	instruction	3590	
厦门索思IT教育：CAD施工图从入门到精通	850.00	厦门索思电脑设计培训学校		学校信用： 学生满意度：100.00% 学生数：450 课程数：7 收藏数：6 建校日期：2014-04-26 校长：2568902880	No category path	http://web.img.chuanke.com/course/2014-09/30/03548909f03205015033d067572a9170.jpg	No video length	No start date	2018年8月20日	No video length	60课时	15天	no 3rd platform	http://www.chuanke.com/s1715970.html	厦门索思电脑设计培训学校	no type	0%	0	4	no desc	no outline	http://www.chuanke.com/1715970-100466.html	instruction	4	
瀑布流	0.00	后盾网		学校信用： 学生满意度：99.88% 学生数：14290 课程数：35 收藏数：246 建校日期：2013-06-14 校长：houdunwang	No category path	http://v.img.chuanke.com/5/c9/2c/fce120550c74924cef09015ad51a6036_0.jpg	No video length	No start date	2023年6月30日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1253098.html	后盾网	no type	99.72%	360	483	no desc	no outline	http://www.chuanke.com/1253098-90735.html	instruction	483	
基于HDPHP框架开发的博客系统教程【后盾网】	0.00	后盾网		学校信用： 学生满意度：99.88% 学生数：14290 课程数：35 收藏数：246 建校日期：2013-06-14 校长：houdunwang	No category path	http://web.img.chuanke.com/course/2014-05/12/1cc262a4c197d961b2e7e8916e228822.jpg	No video length	No start date	2019年5月12日	No video length	1000课时	15天	no 3rd platform	http://www.chuanke.com/s1253098.html	后盾网	no type	100%	96	176	no desc	no outline	http://www.chuanke.com/1253098-100857.html	instruction	176	
web前端教程 html div css从基础到高级完全自学教程 火星人教育	150.00	火星人教育[度]		学校信用： 学生满意度：99.97% 学生数：35720 课程数：96 收藏数：124 建校日期：2014-08-28 校长：火星人教育	No category path	http://web.img.chuanke.com/course/2015-04/11/791c2812dab5a2fcdaa32c1a20d718e0.jpg	No video length	No start date	2019年12月31日	No video length	120课时	15天	no 3rd platform	http://www.chuanke.com/s1827213.html	火星人教育[度]	no type	0%	0	1	no desc	no outline	http://www.chuanke.com/1827213-132192.html	instruction	1	
【后盾网】向军老师Smarty公开课以战教为主的视频教程	0.00	后盾网		学校信用： 学生满意度：99.88% 学生数：14290 课程数：35 收藏数：246 建校日期：2013-06-14 校长：houdunwang	No category path	http://web.img.chuanke.com/course/2014-04/30/0b628a4ec9f92f230b906ecc69df6ce0.jpg	No video length	No start date	2019年4月30日	No video length	1000课时	15天	no 3rd platform	http://www.chuanke.com/s1253098.html	后盾网	no type	97.14%	70	127	no desc	no outline	http://www.chuanke.com/1253098-100333.html	instruction	127	
3DMAX基础——小火车的制作（上）	0.00	光晕数字艺术教育学院		学校信用： 学生满意度：99.72% 学生数：486 课程数：7 收藏数：21 建校日期：2013-04-30 校长：BLUE	No category path	http://web.img.chuanke.com/course/2013-06/15/ff0a9d54f469a8f3476ae2495ff4a1c8.jpg	No video length	No start date	2023年6月30日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1273861.html	光晕数字艺术教育学院	no type	100%	84	126	no desc	no outline	http://www.chuanke.com/1273861-90349.html	instruction	126	
淘宝美工视频教程之首页装修实例	10.00	木石设计工作室		学校信用： 学生满意度：100.00% 学生数：345 课程数：7 收藏数：12 建校日期：2014-04-17 校长：木石设计	No category path	http://web.img.chuanke.com/course/2014-04/18/37bd8268c835db0d90432afa1d0bcd79.jpg	No video length	No start date	2015年4月18日	No video length	5课时	15天	no 3rd platform	http://www.chuanke.com/s1672610.html	木石设计工作室	no type	0%	0	1	no desc	no outline	http://www.chuanke.com/1672610-99902.html	instruction	1	
CAD三维建模基础	0.00	东湖工业设计		学校信用： 学生满意度：99.81% 学生数：2356 课程数：8 收藏数：16 建校日期：2014-08-26 校长：1971797757	No category path	http://web.img.chuanke.com/course/2014-08/29/9858d64832684a0a44886694c49b291b.jpg	No video length	No start date	2015年9月1日	No video length	15课时	15天	no 3rd platform	http://www.chuanke.com/s1883507.html	东湖工业设计	no type	99.37%	158	200	no desc	no outline	http://www.chuanke.com/1883507-109699.html	instruction	200	
WEB的信息架构	0.00	3W公开课		学校信用： 学生满意度：99.82% 学生数：2206 课程数：10 收藏数：30 建校日期：2013-09-22 校长：break	No category path	http://web.img.chuanke.com/course/2014-02/18/6feb7bdbdd259ba31c4134a37f930e3f.jpg	No video length	No start date	2016年2月18日	No video length	1课时	15天	no 3rd platform	http://www.chuanke.com/s1220812.html	3W公开课	no type	100%	187	267	no desc	no outline	http://www.chuanke.com/1220812-97244.html	instruction	267	
